Nb de frequency :   120
 0.2000
  0.214641E-08  0.873115E-07 -0.319560E-07  0.840373E-09 -0.562650E-08  0.103384E+00
12.9092
  0.776712E-01 -0.162981E-08 -0.245927E-08  0.212458E-08 -0.281024E-02  0.124419E-08
 -0.201908E-07  0.262712E+01  0.276545E-06  0.161925E+00  0.434835E-07  0.355185E-07
 -0.811997E-08 -0.209548E-07  0.122268E+01 -0.577711E-08  0.352069E-07  0.967702E-09
 -0.820364E-09  0.146107E+00  0.808177E-08  0.383405E-01 -0.167468E-09 -0.200316E-08
 -0.215155E-02  0.190921E-07  0.224536E-07  0.301952E-09  0.615652E-01  0.218301E-08
  0.451109E-09 -0.265427E-07  0.218861E-07 -0.257205E-08  0.325650E-08  0.111084E+00
13.2437
  0.895657E-01  0.605360E-08 -0.166910E-07 -0.141881E-09 -0.490577E-02 -0.159343E-08
  0.611726E-08  0.302060E+01  0.385335E-07  0.207939E+00 -0.259260E-07 -0.232155E-07
 -0.989530E-09 -0.726432E-07  0.126824E+01 -0.254367E-07 -0.145328E-07 -0.105065E-07
 -0.891305E-09  0.186892E+00  0.203763E-07  0.410865E-01  0.951246E-09 -0.491355E-08
 -0.329475E-02  0.174623E-08 -0.190339E-07  0.633008E-09  0.606321E-01 -0.197474E-08
 -0.407454E-09  0.465661E-07 -0.727596E-09 -0.621003E-08 -0.171683E-07  0.120731E+00
13.5782
  0.988241E-01  0.337604E-08 -0.163127E-07 -0.482214E-08 -0.131740E-02 -0.103755E-07
  0.327564E-07  0.381270E+01  0.982545E-07  0.287721E+00  0.368623E-07 -0.214295E-07
 -0.357977E-08 -0.912696E-07  0.129979E+01  0.362343E-08 -0.360501E-07  0.255259E-07
  0.254659E-10  0.258795E+00  0.229988E-08  0.452272E-01  0.419774E-08 -0.354703E-10
 -0.729824E-03  0.162981E-08  0.193540E-07  0.560976E-08  0.587045E-01  0.528394E-08
 -0.120490E-07 -0.628643E-08  0.547443E-07  0.512955E-08 -0.108997E-10  0.136544E+00
13.9126
  0.974805E-01 -0.244472E-08  0.168075E-07  0.253749E-08  0.435750E-02  0.356522E-08
 -0.682194E-07  0.557451E+01 -0.192784E-06  0.445562E+00 -0.915342E-07 -0.266809E-07
 -0.458385E-09 -0.302680E-07  0.132960E+01 -0.105720E-07  0.518109E-07 -0.187683E-07
 -0.337604E-08  0.399889E+00 -0.273249E-07  0.530364E-01  0.125874E-08 -0.645559E-08
  0.308776E-02  0.100117E-07 -0.375439E-08  0.601176E-08  0.581523E-01 -0.669388E-09
 -0.792215E-08  0.935979E-07  0.369619E-07 -0.132204E-07 -0.106245E-07  0.161587E+00
14.2471
  0.918962E-01 -0.692671E-08  0.366708E-08  0.284672E-09  0.740079E-02 -0.496220E-08
 -0.104774E-06  0.106853E+02 -0.156439E-05  0.914070E+00  0.129875E-06 -0.385480E-06
  0.174623E-08 -0.161584E-06  0.135635E+01 -0.573345E-08 -0.633300E-07 -0.347036E-07
  0.641739E-08  0.721034E+00 -0.172753E-06  0.819308E-01  0.142744E-07 -0.233485E-07
  0.520785E-02  0.543660E-07  0.973523E-08 -0.707587E-09  0.592732E-01 -0.284672E-09
  0.719592E-08 -0.339933E-06  0.559667E-07 -0.469954E-07 -0.117433E-07  0.210516E+00
14.5815
  0.869949E-01  0.328291E-07  0.707587E-08  0.215823E-08  0.885890E-02 -0.130967E-09
  0.161468E-06 -0.744895E+01  0.451808E-06 -0.121989E+01  0.796456E-08 -0.295222E-06
  0.171076E-07  0.361819E-06  0.137278E+01 -0.509317E-09  0.994866E-09  0.207683E-08
  0.746513E-08 -0.964211E+00 -0.524378E-07 -0.980277E-01  0.108196E-07 -0.129094E-07
  0.607436E-02 -0.492437E-07  0.441796E-07  0.356158E-08  0.602023E-01  0.146047E-07
 -0.161817E-07 -0.251923E-06  0.194414E-07 -0.412329E-07  0.106301E-07  0.315736E+00
14.9160
  0.853842E-01 -0.873115E-08 -0.901855E-08  0.135606E-08  0.821140E-02  0.790897E-08
